"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr.","Cap.Hit"
"16",38,"Cody Davis",26,"",16,0,202,"6-2","Texas Tech","6/6/1989","2",1,"","$585,000"
"17",99,"Aaron Donald*+",24,"LDT",16,16,285,"6-1","Pittsburgh","5/23/1991","1",20,"St. Louis Rams / 1st / 13th pick / 2014","$2,303,750"
"18",64,"Andrew Donnal",23,"lg",5,2,305,"6-6","Iowa","3/3/1992","Rook",1,"St. Louis Rams / 4th / 119th pick / 2015","$559,233"
"19",98,"Nick Fairley",27,"",15,0,291,"6-5","Auburn","1/23/1988","4",2,"Detroit Lions / 1st / 13th pick / 2011","$4,750,000"
"20",5,"Nick Foles",26,"QB",11,11,244,"6-5","Arizona","1/20/1989","3",3,"Philadelphia Eagles / 3rd / 88th pick / 2012","$4,042,000"
"21",67,"Brian Folkerts",25,"",2,0,303,"6-4","Washburn","1/30/1990","2",0,"",""
"22",19,"Chris Givens",26,"",3,0,198,"5-11","Wake Forest","12/6/1989","3",0,"St. Louis Rams / 4th / 96th pick / 2012","$1,666,257"
"23",30,"Todd Gurley*",21,"RB",13,12,226,"6-1","Georgia","8/3/1994","Rook",8,"St. Louis Rams / 1st / 10th pick / 2015","$2,513,306"
"24",54,"Bryce Hager",23,"",16,0,230,"6-1","Baylor","5/4/1992","Rook",1,"St. Louis Rams / 7th / 224th pick / 2015","$453,035"
"25",46,"Cory Harkey",25,"fb",16,6,272,"6-3","UCLA","6/17/1990","3",0,"","$1,542,000"
"26",79,"Rob Havenstein",23,"RT",13,13,321,"6-7","Wisconsin","5/13/1992","Rook",5,"St. Louis Rams / 2nd / 57th pick / 2015","$721,822"
"27",95,"William Hayes",30,"DE",16,11,258,"6-2","Winston-Salem St.","5/2/1985","7",7,"Tennessee Titans / 4th / 103rd pick / 2008","$4,480,000"
"28",6,"Johnny Hekker*+",25,"",16,0,227,"6-5","Oregon St.","2/8/1990","3",4,"","$2,373,773"
"29",2,"Zach Hocker",24,"",2,0,189,"6-0","Arkansas","8/23/1991","Rook",0,"Washington Redskins / 7th / 228th pick / 2014",""
"30",21,"Janoris Jenkins",27,"RCB",15,15,191,"5-10","North Alabama,Florida","10/29/1988","3",6,"St. Louis Rams / 2nd / 39th pick / 2012","$1,587,829"
"31",22,"Trumaine Johnson",25,"LCB",14,13,205,"6-1","Montana","1/1/1990","3",7,"St. Louis Rams / 3rd / 65th pick / 2012","$1,709,794"
"32",20,"Lamarcus Joyner",25,"lcb",16,5,184,"5-8","Florida St.","11/27/1990","1",3,"St. Louis Rams / 2nd / 41st pick / 2014","$1,143,223"
"33",17,"Case Keenum",27,"qb",6,5,209,"6-2","Houston","2/17/1988","3",2,"","$585,000"
"34",88,"Lance Kendricks",27,"TE",15,12,240,"6-3","Wisconsin","1/30/1988","4",2,"St. Louis Rams / 2nd / 47th pick / 2011","$5,600,000"
"35",60,"Eric Kush",26,"",7,0,313,"6-4","California (PA)","9/9/1989","2",0,"Kansas City Chiefs / 6th / 170th pick / 2013",""
"36",55,"James Laurinaitis",29,"MLB",16,16,255,"6-2","Ohio St.","12/3/1986","6",9,"St. Louis Rams / 2nd / 35th pick / 2009","$4,275,000"
"37",91,"Chris Long",30,"de",12,5,275,"6-4","Virginia","3/28/1985","7",3,"St. Louis Rams / 1st / 2nd pick / 2008","$12,500,000"
"38",96,"Matt Longacre",24,"",5,0,260,"6-3","Northwest Missouri State","9/21/1991","Rook",1,"",""
"39",50,"Cameron Lynch",22,"",16,0,229,"5-11","Syracuse","8/4/1993","Rook",1,"","$435,666"
"40",14,"Sean Mannion",23,"",1,0,229,"6-6","Oregon St.","4/25/1992","Rook",0,"St. Louis Rams / 3rd / 89th pick / 2015","$591,449"
"41",15,"Bradley Marquez",23,"wr",16,1,196,"5-11","Texas Tech","12/14/1992","Rook",1,"","$437,166"
"42",27,"Tre Mason",22,"rb",13,3,207,"5-9","Auburn","8/6/1993","1",2,"St. Louis Rams / 3rd / 75th pick / 2014","$689,410"
"43",25,"T.J. McDonald",24,"SS",11,11,219,"6-3","USC","1/26/1991","2",4,"St. Louis Rams / 3rd / 71st pick / 2013","$2,356,000"
"44",23,"Rodney McLeod",25,"FS",16,16,183,"5-11","Virginia","6/23/1990","3",6,"","$2,356,000"
"45",44,"Jake McQuaide",28,"",16,0,219,"6-2","Ohio St.","12/7/1987","4",1,"","$850,000"
"46",52,"Alec Ogletree",24,"lb",4,4,242,"6-3","Georgia","9/25/1991","2",3,"St. Louis Rams / 1st / 30th pick / 2013","$1,917,282"
"47",24,"Eric Patterson",21,"",1,0,200,"5-10","Ball St.","2/5/1994","Rook",0,"",""
"48",24,"Isaiah Pead",26,"",2,0,197,"5-10","Cincinnati","12/14/1989","3",0,"St. Louis Rams / 2nd / 50th pick / 2012","$929,200"
"49",83,"Brian Quick",26,"wr",13,3,209,"6-4","Appalachian St.","6/5/1989","3",1,"St. Louis Rams / 2nd / 33rd pick / 2012","$1,713,918"
"50",94,"Robert Quinn",25,"de",8,7,270,"6-4","North Carolina","5/18/1990","4",4,"St. Louis Rams / 1st / 14th pick / 2011","$16,744,111"
"51",34,"Chase Reynolds",28,"lg",13,1,195,"6-0","Montana","10/22/1987","4",0,"","$585,000"
"52",71,"Garrett Reynolds",28,"lg",15,10,310,"6-7","North Carolina","7/1/1987","6",4,"Atlanta Falcons / 5th / 156th pick / 2009","$999,999"
"53",65,"Demetrius Rhaney",23,"lg",16,1,301,"6-2","Tennessee St.","6/22/1992","1",1,"St. Louis Rams / 7th / 250th pick / 2014","$446,474"
"54",47,"Marcus Roberson",23,"lcb",16,4,191,"6-0","Florida","10/4/1992","1",2,"","$515,000"
"55",73,"Greg Robinson",23,"LT",16,16,332,"6-5","Auburn","10/21/1992","1",6,"St. Louis Rams / 1st / 2nd pick / 2014","$4,837,295"
"56",76,"Rodger Saffold",27,"rg",5,5,312,"6-4","Indiana","6/6/1988","5",2,"St. Louis Rams / 2nd / 33rd pick / 2010","$8,250,000"
"57",97,"Eugene Sims",29,"DE",13,9,240,"6-5","West Texas A&M","3/18/1986","5",6,"St. Louis Rams / 6th / 189th pick / 2010","$2,391,686"
"58",81,"Nick Toon",27,"",1,0,215,"6-2","Wisconsin","11/4/1988","3",0,"New Orleans Saints / 4th / 122nd pick / 2012",""
"59",42,"Trey Watts",24,"",1,0,190,"5-11","Tulsa","2/13/1991","1",0,"","$392,000"
"60",19,"Wes Welker",34,"",8,0,190,"5-9","Texas Tech","5/1/1981","11",1,"",""
"61",93,"Ethan Westbrooks",25,"",13,0,267,"6-4","West Texas A&M","11/15/1990","1",2,"","$516,666"
"62",69,"Cody Wichmann",23,"rg",12,7,315,"6-6","Fresno St.","3/2/1992","Rook",2,"St. Louis Rams / 6th / 215th pick / 2015","$457,621"
"63",63,"Darrell Williams",22,"",5,0,307,"6-5","South Florida","8/31/1993","Rook",0,"","$437,500"
"64",92,"Doug Worthington",28,"",2,0,288,"6-5","Ohio St.","8/10/1987","4",0,"Pittsburgh Steelers / 7th / 242nd pick / 2010","$112,200"
"65",4,"Greg Zuerlein",28,"",14,0,187,"6-0","Missouri Western St.","12/27/1987","3",0,"St. Louis Rams / 6th / 171st pick / 2012","$723,307"
"66",NA,"Team Total",24.9,"",16,NA,241.2,"6-1.9","","","2.5",NA,"",""
