"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr.","Cap.Hit"
"41",15,"Seantavius Jones",23,"",3,0,200,"6-3","Valdosta St.","8/9/1992","1",0,"",""
"42",94,"Cameron Jordan*",26,"DE",16,16,287,"6-4","California","7/10/1989","4",8,"New Orleans Saints / 1st / 24th pick / 2011","$4,169,000"
"43",65,"Senio Kelemete",25,"rg",16,5,307,"6-3","Washington","5/10/1990","3",4,"Arizona Cardinals / 5th / 151st pick / 2012","$585,000"
"44",45,"Hau'oli Kikaha",23,"LB",15,11,253,"6-2","Washington","7/24/1992","Rook",4,"New Orleans Saints / 2nd / 44th pick / 2015","$957,511"
"45",68,"Tim Lelito",26,"LG",15,13,315,"6-4","Grand Valley St.","7/21/1989","2",7,"","$586,668"
"46",21,"Keenan Lewis",29,"lcb",6,1,198,"6-0","Oregon St.","5/17/1986","6",0,"Pittsburgh Steelers / 3rd / 96th pick / 2009","$4,500,000"
"47",56,"Michael Mauti",25,"lb",16,2,243,"6-2","Penn St.","1/19/1990","2",1,"Minnesota Vikings / 7th / 213th pick / 2013","$585,000"
"48",7,"Luke McCown",34,"qb",8,1,208,"6-3","Louisiana Tech","7/12/1981","11",1,"Cleveland Browns / 4th / 106th pick / 2004","$665,000"
"49",63,"Mike McGlynn",30,"",12,0,309,"6-5","Pittsburgh","3/8/1985","7",1,"Philadelphia Eagles / 4th / 109th pick / 2008","$550,588"
"50",NA,"Mike Mohamed",27,"",1,0,238,"6-2","California","3/11/1988","4",0,"Denver Broncos / 6th / 189th pick / 2011",""
"51",13,"Joe Morgan",27,"wr",2,1,184,"6-1","Walsh","3/23/1988","4",0,"",""
"52",6,"Thomas Morstead",29,"",14,0,228,"6-4","SMU","3/8/1986","6",2,"New Orleans Saints / 5th / 164th pick / 2009","$3,400,000"
"53",23,"Marcus Murphy",24,"",13,0,188,"5-8","Missouri","10/3/1991","Rook",1,"New Orleans Saints / 7th / 230th pick / 2015","$452,322"
"54",45,"Toben Opurum",25,"",2,0,250,"6-1","Kansas","11/18/1990","2",0,"",""
"55",30,"Chris Owens",29,"",4,0,182,"5-10","San Jose St.","12/1/1986","6",0,"Atlanta Falcons / 3rd / 90th pick / 2009",""
"56",75,"Andrus Peat",22,"lg",12,8,312,"6-7","Stanford","11/4/1993","Rook",6,"New Orleans Saints / 1st / 13th pick / 2015","$2,071,544"
"57",30,"Kenny Phillips",29,"fs",3,3,208,"6-2","Miami (FL)","11/24/1986","7",1,"New York Giants / 1st / 31st pick / 2008","$550,588"
"58",78,"Bobby Richardson",23,"DE",15,11,288,"6-3","Indiana","11/30/1992","Rook",4,"","$436,666"
"59",29,"Khiry Robinson",26,"",8,0,220,"6-0","West Texas A&M","12/28/1989","2",2,"","$585,334"
"60",33,"Jamarca Sanford",30,"",16,0,200,"5-10","Mississippi","8/27/1985","6",1,"Minnesota Vikings / 7th / 231st pick / 2009","$665,000"
"61",66,"Ryan Seymour",25,"",1,0,305,"6-4","Vanderbilt","2/7/1990","2",0,"Seattle Seahawks / 7th / 220th pick / 2013",""
"62",83,"Willie Snead",23,"WR",15,9,195,"5-11","Ball St.","10/17/1992","1",8,"","$435,000"
"63",28,"C.J. Spiller",28,"rb",13,2,194,"5-11","Clemson","8/5/1987","5",3,"Buffalo Bills / 1st / 9th pick / 2010","$2,000,000"
"64",64,"Zach Strief",32,"RT",15,15,349,"6-7","Northwestern","9/22/1983","9",10,"New Orleans Saints / 7th / 210th pick / 2006","$3,200,000"
"65",38,"Damian Swann",23,"cb",7,2,180,"6-0","Georgia","12/4/1992","Rook",1,"New Orleans Saints / 5th / 167th pick / 2015","$481,807"
"66",60,"Max Unger",29,"C",16,16,299,"6-4","Oregon","4/14/1986","6",9,"Seattle Seahawks / 2nd / 49th pick / 2009","$3,000,000"
"67",32,"Kenny Vaccaro",24,"SS",16,16,214,"6-0","Texas","2/15/1991","2",4,"New Orleans Saints / 1st / 15th pick / 2013","$2,570,376"
"68",82,"Ben Watson",35,"TE",16,16,255,"6-3","Duke,Georgia","12/18/1980","11",7,"New England Patriots / 1st / 32nd pick / 2004","$1,900,000"
"69",93,"Kevin Williams",35,"RDT",16,14,311,"6-5","Oklahoma St.","8/16/1980","12",4,"Minnesota Vikings / 1st / 9th pick / 2003","$1,500,000"
"70",24,"Kyle Wilson",28,"db",15,4,190,"5-10","Boise St.","5/30/1987","5",2,"New York Jets / 1st / 29th pick / 2010","$665,000"
"71",NA,"Team Total",27.1,"",16,NA,239.1,"6-1.8","","","3.9",NA,"",""
