"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr.","Cap.Hit"
"47",15,"Allen Robinson*",22,"WR",16,16,220,"6-3","Penn St.","8/24/1993","1",11,"Jacksonville Jaguars / 2nd / 61st pick / 2014","$797,925"
"48",16,"Denard Robinson",25,"rb",13,3,199,"5-11","Michigan","9/22/1990","2",3,"Jacksonville Jaguars / 5th / 135th pick / 2013","$638,403"
"49",36,"James Sample",23,"fs",4,2,192,"6-2","Louisville","6/23/1992","Rook",1,"Jacksonville Jaguars / 4th / 104th pick / 2015","$572,145"
"50",69,"Tyler Shatley",24,"",11,0,300,"6-3","Clemson","5/5/1991","1",1,"","$511,666"
"51",55,"Dan Skuta",29,"LB",13,8,251,"6-2","Grand Valley St.","4/21/1986","6",4,"","$4,600,000"
"52",98,"Chris Smith",23,"",6,0,266,"6-1","Arkansas","2/11/1992","1",1,"Jacksonville Jaguars / 5th / 159th pick / 2014","$510,000"
"53",50,"Telvin Smith",24,"LB",14,14,218,"6-3","Florida St.","4/11/1991","1",7,"Jacksonville Jaguars / 5th / 144th pick / 2014","$562,763"
"54",87,"Neal Sterling",23,"",9,0,235,"6-4","Monmouth","1/14/1992","Rook",0,"Jacksonville Jaguars / 7th / 220th pick / 2015",""
"55",80,"Julius Thomas",27,"TE",12,11,251,"6-4","Portland St.","6/27/1988","4",4,"Denver Broncos / 4th / 129th pick / 2011","$10,300,000"
"56",25,"Peyton Thompson",25,"",15,0,180,"5-11","San Jose St.","9/26/1990","3",1,"",""
"57",46,"Carson Tinker",26,"",16,0,233,"6-0","Alabama","11/15/1989","2",1,"","$585,834"
"58",58,"Jordan Tripp",24,"mlb",12,1,234,"6-3","Montana","4/3/1991","1",1,"Miami Dolphins / 5th / 171st pick / 2014",""
"59",81,"Bryan Walters",28,"wr",11,1,190,"6-0","Cornell","11/4/1987","4",3,"","$685,000"
"60",84,"Tony Washington",25,"",4,0,200,"5-10","Appalachian St.","10/18/1990","1",0,"",""
"61",61,"Stefen Wisniewski",26,"C",16,16,295,"6-3","Penn St.","3/22/1989","4",7,"Oakland Raiders / 2nd / 48th pick / 2011","$2,500,000"
"62",24,"T.J. Yeldon",22,"RB",12,12,221,"6-2","Alabama","10/2/1993","Rook",7,"Jacksonville Jaguars / 2nd / 36th pick / 2015","$1,075,231"
"63",74,"Sam Young",28,"lt",16,3,302,"6-8","Notre Dame","6/24/1987","5",3,"Dallas Cowboys / 6th / 179th pick / 2010","$795,000"
"64",NA,"Team Total",25,"",16,NA,240.5,"6-2.0","","","2.6",NA,"",""
