"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr.","Cap.Hit"
"19",22,"Justin Coleman",22,"db",10,2,184,"5-11","Tennessee","3/27/1993","Rook",2,"","$435,000"
"20",91,"Jamie Collins*",26,"LB",12,12,250,"6-4","Southern Miss","10/20/1989","2",12,"New England Patriots / 2nd / 52nd pick / 2013","$1,025,727"
"21",17,"Aaron Dobson",24,"wr",8,3,210,"6-3","Marshall","6/13/1991","2",1,"New England Patriots / 2nd / 59th pick / 2013","$935,010"
"22",99,"Dominique Easley",23,"dt",11,1,288,"6-2","Florida","2/24/1992","1",2,"New England Patriots / 1st / 29th pick / 2014","$1,659,898"
"23",43,"Nate Ebner",27,"",15,0,220,"0-0","Ohio St.","12/14/1988","3",1,"New England Patriots / 6th / 197th pick / 2012","$684,150"
"24",11,"Julian Edelman",29,"WR",9,9,198,"6-0","Kent St.","5/22/1986","6",7,"New England Patriots / 7th / 232nd pick / 2009","$4,656,250"
"25",71,"Cameron Fleming",23,"rt",12,7,323,"6-5","Stanford","9/3/1992","1",5,"New England Patriots / 4th / 140th pick / 2014",""
"26",48,"Darius Fleming",26,"",6,0,245,"6-2","Notre Dame","7/19/1989","3",0,"San Francisco 49ers / 5th / 165th pick / 2012",""
"27",24,"Bradley Fletcher",29,"",2,0,196,"6-0","Iowa","6/25/1986","6",0,"St. Louis Rams / 3rd / 66th pick / 2009","$2,131,250"
"28",98,"Trey Flowers",22,"",1,0,268,"6-2","Arkansas","8/16/1993","Rook",0,"New England Patriots / 4th / 101st pick / 2015","$574,733"
"29",55,"Jonathan Freeny",26,"lb",13,7,242,"6-2","Rutgers","6/15/1989","4",5,"","$1,000,000"
"30",10,"Jimmy Garoppolo",24,"",5,0,226,"6-2","East. Illinois","11/2/1991","1",0,"New England Patriots / 2nd / 62nd pick / 2014","$791,795"
"31",3,"Stephen Gostkowski*+",31,"",16,0,200,"6-2","Memphis","1/28/1984","9",6,"New England Patriots / 4th / 118th pick / 2006","$3,600,000"
"32",92,"Geneo Grissom",23,"",15,0,264,"6-3","Oklahoma","6/4/1992","Rook",1,"New England Patriots / 3rd / 97th pick / 2015","$580,488"
"33",87,"Rob Gronkowski*+",26,"TE",15,15,265,"6-6","Arizona","5/14/1989","5",12,"New England Patriots / 2nd / 42nd pick / 2010","$10,650,000"
"34",15,"Leonard Hankerson",26,"",1,0,205,"6-1","Miami (FL)","1/30/1989","4",0,"Washington Redskins / 3rd / 79th pick / 2011",""
"35",30,"Duron Harmon",24,"s",16,5,198,"6-0","Rutgers","1/24/1991","2",3,"New England Patriots / 3rd / 91st pick / 2013","$724,000"
"36",14,"Chris Harper",22,"",5,0,176,"5-11","California","12/7/1993","Rook",0,"",""
"37",72,"Akiem Hicks",26,"",13,0,318,"6-5","Sacramento City Coll.; Regina","11/16/1989","3",2,"New Orleans Saints / 3rd / 89th pick / 2012",""
"38",54,"Dont'a Hightower",25,"LB",12,12,266,"6-2","Alabama","3/12/1990","3",7,"New England Patriots / 1st / 25th pick / 2012","$2,457,637"
"39",47,"Michael Hoomanawanui",27,"",2,0,271,"6-3","Illinois","7/4/1988","5",0,"St. Louis Rams / 5th / 132nd pick / 2010","$1,580,000"
"40",47,"Joey Iosefa",24,"",2,0,245,"6-0","Hawaii","6/9/1991","Rook",0,"Tampa Bay Buccaneers / 7th / 231st pick / 2015",""
"41",39,"Steven Jackson",32,"rb",2,1,229,"6-3","Oregon St.","7/22/1983","11",1,"St. Louis Rams / 1st / 24th pick / 2004",""
"42",63,"Tre' Jackson",23,"RG",13,9,323,"6-4","Florida St.","12/14/1992","Rook",6,"New England Patriots / 4th / 111th pick / 2015","$565,935"
"43",15,"Damaris Johnson",26,"",1,0,175,"5-8","Tulsa","11/22/1989","3",0,"",""
"44",34,"Leonard Johnson",25,"lb",4,3,198,"5-10","Iowa St.","3/10/1990","3",1,"",""
"45",70,"Rufus Johnson",25,"",1,0,280,"6-5","Tarleton St.","8/28/1990","2",0,"New Orleans Saints / 6th / 183rd pick / 2013","$435,000"
"46",95,"Chandler Jones*",25,"DE",15,15,247,"6-5","Syracuse","2/27/1990","3",11,"New England Patriots / 1st / 21st pick / 2012","$2,600,659"
"47",36,"Brandon King",22,"",13,0,213,"6-2","Highlabd cc; Auburn","6/8/1993","Rook",1,"",""
"48",70,"Ishmaa'ily Kitchen",27,"",1,0,334,"6-1","Kent St.","6/24/1988","3",0,"",""
"49",67,"Josh Kline",26,"lg",14,13,310,"6-3","Kent St.","12/29/1989","2",8,"","$585,000"
"50",19,"Brandon LaFell",29,"wr",11,7,208,"6-2","LSU","11/4/1986","5",5,"Carolina Panthers / 3rd / 78th pick / 2010","$3,500,000"
"51",33,"Dion Lewis",25,"rb",7,6,195,"5-8","Pittsburgh","9/27/1990","4",6,"Philadelphia Eagles / 5th / 149th pick / 2011","$585,000"
"52",53,"Eric Martin",24,"",4,0,250,"6-2","Nebraska","7/21/1991","2",0,"",""
"53",82,"Keshawn Martin",25,"WR",9,8,190,"5-10","Michigan St.","3/15/1990","3",3,"Houston Texans / 4th / 121st pick / 2012","$621,176"
"54",69,"Shaq Mason",22,"LG",14,10,300,"6-1","Georgia Tech","8/28/1993","Rook",6,"New England Patriots / 4th / 131st pick / 2015","$545,881"
"55",51,"Jerod Mayo",29,"LB",16,8,230,"6-2","Tennessee","2/23/1986","7",5,"New England Patriots / 1st / 10th pick / 2008","$6,100,000"
"56",32,"Devin McCourty",28,"S",14,14,186,"5-10","Rutgers","8/13/1987","5",6,"New England Patriots / 1st / 27th pick / 2010","$6,000,000"
"57",31,"Dewey McDonald",25,"",1,0,220,"6-0","California (PA)","6/10/1990","1",0,"",""
"58",24,"Rashaan Melvin",26,"",8,0,193,"6-2","Northern Illinois","10/2/1989","2",1,"",""
"59",50,"Rob Ninkovich",31,"DE",16,16,251,"6-3","Purdue","2/1/1984","9",9,"New Orleans Saints / 5th / 135th pick / 2006","$4,750,000"
"60",37,"Jordan Richards",22,"db",14,2,211,"5-11","Stanford","1/21/1993","Rook",2,"New England Patriots / 2nd / 64th pick / 2015","$674,827"
"61",26,"Logan Ryan",24,"RCB",16,14,191,"5-11","Rutgers","2/9/1991","2",6,"New England Patriots / 3rd / 83rd pick / 2013","$745,813"
"62",93,"Jabaal Sheard",26,"de",13,1,254,"6-2","Pittsburgh","5/10/1989","4",3,"Cleveland Browns / 2nd / 37th pick / 2011","$4,000,000"
"63",96,"Sealver Siliga",25,"dt",13,4,300,"6-3","Utah","4/26/1990","4",3,"","$660,000"
"64",18,"Matt Slater*",30,"",16,0,198,"6-0","UCLA","9/9/1985","7",0,"New England Patriots / 5th / 153rd pick / 2008","$1,766,666"
"65",77,"Nate Solder",27,"lt",4,4,314,"6-8","Colorado","4/12/1988","4",3,"New England Patriots / 1st / 17th pick / 2011","$5,604,666"
"66",66,"Bryan Stork",25,"c",8,6,315,"6-4","Florida St.","11/15/1990","1",4,"New England Patriots / 4th / 105th pick / 2014","$545,955"
"67",76,"Sebastian Vollmer",31,"LT",14,13,315,"6-8","Houston","7/10/1984","6",9,"New England Patriots / 2nd / 58th pick / 2009","$7,020,833"
"68",68,"LaAdrian Waddle",24,"",1,0,330,"6-6","Texas Tech","7/21/1991","2",0,"",""
"69",41,"Dekoda Watson",27,"",3,0,232,"6-1","Florida St.","3/3/1988","5",0,"Tampa Bay Buccaneers / 7th / 217th pick / 2010",""
"70",62,"Ryan Wendell",29,"",2,0,275,"6-2","Fresno St.","3/4/1986","6",0,"","$2,400,000"
"71",28,"James White",23,"rb",14,1,204,"5-9","Wisconsin","2/3/1992","1",5,"New England Patriots / 4th / 130th pick / 2014","$609,272"
"72",85,"Michael Williams",25,"te",15,9,269,"6-6","Alabama","9/8/1990","2",0,"Detroit Lions / 7th / 211th pick / 2013","$435,000"
"73",27,"Tavon Wilson",25,"",9,0,205,"6-0","Illinois","3/19/1990","3",1,"New England Patriots / 2nd / 48th pick / 2012","$1,342,057"
"74",NA,"Team Total",26,"",16,NA,245.3,"6-1.8","","","3.4",NA,"",""
