"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr.","Cap.Hit"
"25",20,"Corey Graham",30,"S",16,16,187,"6-0","New Hampshire","7/25/1985","8",7,"Chicago Bears / 5th / 168th pick / 2007","$4,450,000"
"26",48,"MarQueis Gray",26,"",4,0,250,"6-4","Minnesota","11/7/1989","2",0,"","$585,000"
"27",72,"Ryan Groy",25,"",5,0,316,"6-5","Wisconsin","9/30/1990","1",0,"",""
"28",80,"Leonard Hankerson",26,"",1,0,205,"6-1","Miami (FL)","1/30/1989","4",0,"Washington Redskins / 3rd / 79th pick / 2011",""
"29",18,"Percy Harvin",27,"wr",5,5,200,"5-11","Florida","5/28/1988","6",2,"Minnesota Vikings / 1st / 22nd pick / 2009","$4,000,000"
"30",66,"Seantrel Henderson",23,"RT",10,10,331,"6-7","Miami (FL)","1/21/1992","1",5,"Buffalo Bills / 7th / 237th pick / 2014","$522,720"
"31",38,"Dan Herron",26,"",4,0,212,"5-10","Ohio St.","3/21/1989","3",0,"Cincinnati Bengals / 6th / 191st pick / 2012",""
"32",15,"Chris Hogan",27,"wr",16,4,220,"6-1","Penn State; Monmouth (NJ)","10/24/1988","4",4,"","$585,000"
"33",55,"Jerry Hughes",27,"DE",16,16,253,"6-2","TCU","8/13/1988","5",9,"Indianapolis Colts / 1st / 31st pick / 2010","$6,175,000"
"34",61,"Gabe Ikard",25,"",3,0,304,"6-4","Oklahoma","9/26/1990","1",0,"","$435,000"
"35",64,"Richie Incognito*",32,"LG",16,16,305,"6-3","Nebraska,Oregon","7/5/1983","9",9,"St. Louis Rams / 3rd / 81st pick / 2005","$1,100,000"
"36",58,"Randell Johnson",24,"lb",10,1,242,"6-3","Florida Atlantic","3/23/1991","1",1,"Buffalo Bills / 7th / 221st pick / 2014","$525,933"
"37",71,"Cyrus Kouandjio",22,"rt",12,2,322,"6-7","Alabama","7/21/1993","1",2,"Buffalo Bills / 2nd / 44th pick / 2014","$1,092,914"
"38",91,"Manny Lawson",31,"LB",16,14,240,"6-5","North Carolina St.","7/3/1984","9",8,"San Francisco 49ers / 1st / 22nd pick / 2006","$3,100,000"
"39",13,"Dezmin Lewis",23,"",1,0,214,"6-4","Central Arkansas","12/5/1992","Rook",0,"Buffalo Bills / 7th / 234th pick / 2015",""
"40",3,"EJ Manuel",25,"qb",7,2,237,"6-5","Florida St.","3/19/1990","2",2,"Buffalo Bills / 1st / 16th pick / 2013","$2,423,264"
"41",25,"LeSean McCoy*",27,"RB",12,12,215,"5-10","Pittsburgh","7/12/1988","6",8,"Philadelphia Eagles / 2nd / 53rd pick / 2009","$5,500,000"
"42",21,"Leodis McKelvin",30,"rcb",9,5,190,"5-11","Troy","9/1/1985","7",3,"Buffalo Bills / 1st / 11th pick / 2008","$4,900,000"
"43",36,"Jonathan Meeks",26,"",14,0,210,"6-1","Clemson","11/8/1989","2",1,"Buffalo Bills / 5th / 143rd pick / 2013",""
"44",76,"John Miller",22,"RG",12,12,315,"6-3","Louisville","8/12/1993","Rook",5,"Buffalo Bills / 3rd / 81st pick / 2015","$605,030"
"45",79,"Jordan Mills",25,"rt",10,5,316,"6-5","Louisiana Tech","12/24/1990","2",3,"Chicago Bears / 5th / 163rd pick / 2013",""
"46",17,"Denarius Moore",27,"",5,0,195,"6-0","Tennessee","12/9/1988","4",0,"Oakland Raiders / 5th / 148th pick / 2011",""
"47",82,"Matthew Mulligan",30,"te",12,5,258,"6-4","Maine","1/18/1985","6",0,"","$585,000"
"48",84,"Nick O'Leary",23,"",4,0,247,"6-3","Florida St.","8/31/1992","Rook",0,"Buffalo Bills / 6th / 194th pick / 2015",""
"49",16,"Walt Powell",24,"",2,0,189,"5-11","Murray St.","11/23/1991","1",0,"Arizona Cardinals / 6th / 196th pick / 2014",""
"50",30,"Bacarri Rambo",25,"S",15,8,211,"6-1","Georgia","6/27/1990","2",4,"Washington Redskins / 6th / 191st pick / 2013","$585,000"
"51",51,"Kevin Reddick",26,"",5,0,243,"6-1","North Carolina","12/28/1989","2",0,"",""
"52",37,"Nickell Robey-Coleman",23,"cb",16,3,165,"5-8","USC","1/17/1992","2",2,"",""
"53",17,"Greg Salas",27,"",2,0,206,"6-1","Hawaii","8/25/1988","4",0,"St. Louis Rams / 4th / 112th pick / 2011",""
"54",65,"Garrison Sanborn",30,"",16,0,222,"6-1","Florida St.","7/31/1985","6",1,"","$1,047,500"
"55",6,"Colton Schmidt",25,"",16,0,220,"5-11","UC Davis","10/27/1990","1",3,"","$510,000"
"56",44,"Sammy Seamster",24,"",1,0,200,"6-0","Middle Tenn. St.","2/5/1991","1",0,"",""
"57",50,"Tony Steward",23,"",7,0,235,"6-0","Clemson","9/19/1992","Rook",1,"Buffalo Bills / 6th / 188th pick / 2015","$465,957"
"58",59,"A.J. Tarpley",23,"lb",15,2,242,"6-2","Stanford","4/30/1992","Rook",2,"","$437,500"
"59",5,"Tyrod Taylor*",26,"QB",14,14,221,"6-0","Virginia Tech","8/3/1989","4",13,"Baltimore Ravens / 6th / 180th pick / 2011","$883,333"
"60",11,"Marcus Thigpen",29,"",8,0,193,"5-9","Indiana","5/15/1986","3",0,"","$660,000"
"61",60,"Kraig Urbik",30,"rg",16,4,323,"6-5","Wisconsin","9/23/1985","6",3,"Pittsburgh Steelers / 3rd / 79th pick / 2009","$2,200,000"
"62",14,"Sammy Watkins",22,"WR",13,13,211,"6-1","Clemson","6/14/1993","1",9,"Buffalo Bills / 1st / 4th pick / 2014","$4,530,819"
"63",23,"Aaron Williams",25,"s",3,3,195,"6-0","Texas","4/23/1990","4",1,"Buffalo Bills / 2nd / 34th pick / 2011","$3,900,000"
"64",27,"Duke Williams",25,"s",16,4,201,"5-11","Nevada","10/15/1990","2",3,"Buffalo Bills / 4th / 105th pick / 2013","$702,563"
"65",29,"Karlos Williams",22,"rb",11,3,225,"6-1","Florida St.","5/4/1993","Rook",4,"Buffalo Bills / 5th / 155th pick / 2015","$488,838"
"66",95,"Kyle Williams",32,"dt",6,6,300,"6-1","LSU","6/10/1983","9",3,"Buffalo Bills / 5th / 134th pick / 2006","$6,950,000"
"67",94,"Mario Williams",30,"DE",15,15,290,"6-6","North Carolina St.","1/31/1985","9",7,"Houston Texans / 1st / 1st pick / 2006","$19,400,000"
"68",41,"Cierre Wood",24,"",2,0,213,"5-11","Notre Dame","2/21/1991","2",0,"",""
"69",70,"Eric Wood*",29,"C",16,16,304,"6-4","Louisville","3/18/1986","6",9,"Buffalo Bills / 1st / 28th pick / 2009","$6,650,000"
"70",10,"Robert Woods",23,"WR",14,9,201,"6-1","USC","4/10/1992","2",5,"Buffalo Bills / 2nd / 41st pick / 2013","$1,327,302"
"71",69,"Jerel Worthy",25,"",2,0,308,"6-2","Michigan St.","4/28/1990","3",0,"Green Bay Packers / 2nd / 51st pick / 2012",""
"72",NA,"Team Total",26.2,"",16,NA,241.8,"6-1.7","","","3.5",NA,"",""
