"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"50",45,"Jay Prosch",22,"fb",16,5,254,"6-1","Auburn","8/21/1992","Rook",0,"Houston Texans / 6th / 211th pick / 2014"
"51",58,"Brooks Reed",27,"LB",16,13,255,"6-3","Arizona","2/28/1987","3",7,"Houston Texans / 2nd / 42nd pick / 2011"
"52",20,"Jumal Rolle",24,"",10,0,188,"6-0","Catawba","5/28/1990","1",1,""
"53",91,"Ricky Sapp",28,"",3,0,244,"6-4","Clemson","11/14/1986","3",0,"Philadelphia Eagles / 5th / 134th pick / 2010"
"54",3,"Tom Savage",24,"",2,0,228,"6-4","Pittsburgh,Rutgers","4/26/1990","Rook",0,"Houston Texans / 4th / 135th pick / 2014"
"55",51,"John Simon",24,"",11,0,257,"6-1","Ohio St.","10/14/1990","1",1,"Baltimore Ravens / 4th / 129th pick / 2013"
"56",71,"Xavier Su'a-Filo",23,"rg",13,1,307,"6-4","UCLA","1/1/1991","Rook",1,"Houston Texans / 2nd / 33rd pick / 2014"
"57",36,"D.J. Swearinger",23,"SS",16,12,208,"5-11","South Carolina","9/1/1991","1",6,"Houston Texans / 2nd / 57th pick / 2013"
"58",52,"Jeff Tarpinian",27,"",14,0,238,"6-3","Iowa","10/16/1987","3",1,""
"59",57,"Justin Tuggle",24,"LB",16,8,244,"6-3","Kansas St.","1/4/1990","1",5,""
"60",99,"J.J. Watt*+",25,"DE",16,16,290,"6-6","Central Michigan,Wisconsin","3/22/1989","3",22,"Houston Texans / 1st / 11th pick / 2011"
"61",46,"Jon Weeks",28,"",16,0,255,"5-10","Baylor","2/17/1986","4",1,""
"62",NA,"Team Total",26.2,"",16,NA,243.5,"6-1.9","","","3.3",NA,""
